paper_id,unique_participant_id,veracity,accuracy,scale
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330181216.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330899702.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1322838436.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1332107722.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325256582.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1332951518.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1332503598.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336389952.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1322419020.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1333320762.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1352287748.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1325255748.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1330885090.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1346527096.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1329328600.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1351764264.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1336379548.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1324693270.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,fake,4,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1336557460.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,fake,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1337473244.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1324438380.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,fake,2,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,fake,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,4,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,2,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,1,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,3,4
Lyons_2024_b,Lyons_2024_b_1_1323470214.0,true,3,4
